0,0.99757093
1,0.876951
2,0.30111635
3,0.999808
4,0.86056244
5,0.9818565
6,0.99257565
7,0.06659076
8,0.99936706
9,0.9998412
10,0.99980444
11,0.99958473
12,0.9980546
13,0.99924976
14,0.9907736
15,0.99629176
16,0.9991412
17,0.99989724
18,0.9998425
19,0.98825735
20,0.9998841
21,0.8491972
22,0.9998307
23,0.9995136
24,0.9975368
25,0.6343015
26,0.9997874
27,0.3523661
28,0.99929893
29,0.8816465
30,0.27748993
31,0.99909496
32,0.9998971
33,0.9953433
34,0.998792
35,0.98486114
36,0.9872937
37,0.8554845
38,0.99930584
39,0.99941623
40,0.91545427
41,0.99440444
42,0.99981767
43,0.9974558
44,0.9805164
45,0.99974483
46,0.99974626
47,0.9997551
48,0.9985232
49,0.09311546
50,0.99982846
51,0.9998474
52,0.5696688
53,0.9949309
54,0.9995505
55,0.9999088
56,0.99989426
57,0.999038
58,0.6540907
59,0.98980266
60,0.99814284
61,0.77889377
62,0.98832685
63,0.99982375
64,0.9997377
65,0.988983
66,0.99970347
67,0.22740903
68,0.9998579
69,0.99971205
70,0.9998667
71,0.99982077
72,0.99908006
73,0.99972624
74,0.9995983
75,0.9172607
76,0.99856937
77,0.9562711
78,0.997471
79,0.9999187
80,0.9996786
81,0.99828714
82,0.9999393
83,0.96431965
84,0.99416417
85,0.8645113
86,0.99878186
87,0.9998242
88,0.99592185
89,0.9998988
90,0.9999021
91,0.91567487
92,0.99957556
93,0.86871445
94,0.9993142
95,0.29813012
96,0.9997403
97,0.9380793
98,0.99898654
99,0.99980277
100,0.99687105
101,0.99921024
102,0.9988288
103,0.99939907
104,0.9990558
105,0.9997042
106,0.9982268
107,0.99948573
108,0.6755184
109,0.99992204
110,0.9732737
111,0.99980444
112,0.9998828
113,0.99788046
114,0.7089509
115,0.9997243
116,0.99813265
117,0.029716939
118,0.999908
119,0.5568647
120,0.9998659
121,0.8862765
122,0.9992747
123,0.8603153
124,0.99955004
125,0.99944454
126,0.9980884
127,0.76511794
128,0.977393
129,0.99759066
130,0.628515
131,0.9979407
132,0.99931705
133,0.9996661
134,0.99982256
135,0.9992336
136,0.9372154
137,0.9877742
138,0.99956006
139,0.9944042
140,0.99693453
141,0.6105638
142,0.9998616
143,0.07113275
144,0.9250994
145,0.6783221
146,0.99955434
147,0.9882409
148,0.99989855
149,0.9976247
150,0.99653566
151,0.9991498
152,0.22303452
153,0.9987037
154,0.99984324
155,0.99696153
156,0.9963644
157,0.99910635
158,0.99893385
159,0.99804926
160,0.8240831
161,0.9995602
162,0.87055653
163,0.57495034
164,0.99978644
165,0.999897
166,0.9975127
167,0.9993512
168,0.8977198
