0,0.9838082
1,0.75258464
2,0.29097816
3,0.98447496
4,0.7772644
5,0.982177
6,0.9700574
7,0.11860175
8,0.8571738
9,0.98859656
10,0.9877979
11,0.985983
12,0.93067527
13,0.966819
14,0.9841313
15,0.98031056
16,0.9837871
17,0.9958804
18,0.98659027
19,0.90530026
20,0.98508817
21,0.80193424
22,0.98338133
23,0.9916378
24,0.9392023
25,0.07529647
26,0.9977788
27,0.64151317
28,0.9871566
29,0.8449038
30,0.058427397
31,0.9964936
32,0.987025
33,0.9818827
34,0.9856761
35,0.98067456
36,0.89603263
37,0.2516737
38,0.97610515
39,0.8802973
40,0.77230453
41,0.6601629
42,0.9931881
43,0.9827557
44,0.7492084
45,0.98817945
46,0.9771941
47,0.99216807
48,0.9834973
49,0.54789734
50,0.9913236
51,0.9966298
52,0.085344225
53,0.9927795
54,0.99589574
55,0.99140114
56,0.98567265
57,0.98974335
58,0.5260107
59,0.9224047
60,0.95218825
61,0.037546135
62,0.99267375
63,0.99346626
64,0.8233978
65,0.97632265
66,0.989097
67,0.04203209
68,0.9789459
69,0.99862146
70,0.98259926
71,0.9911473
72,0.9394196
73,0.98690134
74,0.99004054
75,0.4334497
76,0.9818101
77,0.8308541
78,0.92723316
79,0.9966663
80,0.9938101
81,0.9824676
82,0.98956585
83,0.99113595
84,0.99005663
85,0.9813946
86,0.9844649
87,0.99047434
88,0.9711683
89,0.99365574
90,0.9903173
91,0.3575389
92,0.9058604
93,0.48471984
94,0.9060362
95,0.5729895
96,0.9784562
97,0.13382305
98,0.9857235
99,0.9637013
100,0.977033
101,0.93782717
102,0.98402506
103,0.9936084
104,0.97584766
105,0.98276114
106,0.92221284
107,0.9898016
108,0.27807468
109,0.9886322
110,0.008702474
111,0.98739207
112,0.99334407
113,0.9839833
114,0.78752553
115,0.98923546
116,0.98646355
117,0.07064333
118,0.99283713
119,0.4767857
120,0.99611723
121,0.5346209
122,0.9746308
123,0.62192494
124,0.85639757
125,0.8686904
126,0.9800401
127,0.76651263
128,0.36337236
129,0.698477
130,0.8924045
131,0.9826906
132,0.9924144
133,0.9944999
134,0.9872123
135,0.98867816
136,0.8154206
137,0.91601974
138,0.9820111
139,0.9519923
140,0.9818672
141,0.08645665
142,0.98304737
143,0.066793
144,0.67607087
145,0.42330042
146,0.9860001
147,0.8359031
148,0.9889583
149,0.9841348
150,0.98109615
151,0.9845191
152,0.052727167
153,0.9885114
154,0.9945945
155,0.98697454
156,0.91858053
157,0.9844599
158,0.9874465
159,0.9773709
160,0.6062215
161,0.99313486
162,0.831486
163,0.3873145
164,0.9212543
165,0.9598728
166,0.9873224
167,0.26845646
168,0.8020239
169,0.9917783
170,0.51732415
171,0.812101
172,0.990139
173,0.9847162
174,0.98782575
175,0.98756564
176,0.20080143
177,0.93609107
178,0.88883454
179,0.9903116
180,0.9434267
181,0.9574688
182,0.9841355
183,0.9841138
184,0.24373828
185,0.9919594
186,0.7891747
187,0.9856596
188,0.97805715
189,0.981401
190,0.98133874
191,0.9871829
192,0.9797278
193,0.9919972
194,0.82935476
195,0.98865396
196,0.7794683
197,0.7252629
198,0.6462063
199,0.8890677
200,0.9865223
201,0.98840755
202,0.98708415
203,0.9779639
204,0.98545176
205,0.62542915
206,0.9866777
207,0.98818064
208,0.22112493
209,0.061440825
210,0.958519
211,0.98860013
212,0.040039945
213,0.95210356
214,0.94648427
215,0.3990553
216,0.8790942
217,0.9966877
218,0.15359811
219,0.5162465
220,0.8618899
221,0.9739626
222,0.9757388
223,0.9921042
224,0.9773296
225,0.98190284
226,0.98882765
227,0.9868109
228,0.9797008
229,0.82742894
230,0.90741324
231,0.73470354
232,0.9833954
233,0.9916208
234,0.86344236
235,0.64947134
236,0.9796222
237,0.98930985
238,0.9827488
239,0.9570755
240,0.9900207
241,0.8727763
242,0.9682057
243,0.9867377
244,0.87105376
245,0.8556272
246,0.77045435
247,0.8797534
248,0.99372476
249,0.06920076
250,0.96679825
251,0.8741498
252,0.985709
253,0.9788075
254,0.97600764
255,0.9773102
256,0.9236989
257,0.9766515
258,0.2392863
259,0.9188098
260,0.7742992
261,0.97179335
262,0.9891624
263,0.9939238
264,0.90778863
265,0.8485547
266,0.97781247
267,0.98826545
268,0.98456854
269,0.62265736
270,0.9857682
271,0.8077745
272,0.97326845
273,0.4811265
274,0.8525457
275,0.9759094
276,0.98901224
277,0.2629148
278,0.98377866
279,0.9957721
280,0.9905693
281,0.4655225
282,0.8035358
283,0.98564076
284,0.96268415
285,0.19961621
286,0.8671577
287,0.9865805
288,0.47026375
289,0.9664084
290,0.9911744
291,0.9858791
292,0.2362614
293,0.9804564
294,0.103163384
295,0.99637115
296,0.3411487
297,0.863514
298,0.7493707
299,0.9229188
300,0.98124015
301,0.99856776
302,0.9850193
303,0.9886294
304,0.8350909
305,0.42311835
306,0.98855966
307,0.99119765
308,0.6101957
309,0.8689848
310,0.99485993
311,0.7314035
312,0.9861172
313,0.9595796
314,0.9922139
315,0.98420984
316,0.94954383
317,0.97114867
318,0.8356031
319,0.9670341
320,0.98393625
321,0.9500737
322,0.7887619
323,0.7135432
324,0.9706513
325,0.52218497
326,0.055013023
327,0.9906856
328,0.9952481
329,0.9703321
330,0.74958533
331,0.81712556
332,0.8503172
333,0.98400235
334,0.99339664
335,0.97858137
336,0.7115875
337,0.99643904
338,0.98815477
339,0.9778931
340,0.6637545
341,0.93947494
342,0.9828288
343,0.6393158
344,0.09250078
345,0.9629456
346,0.9911553
347,0.8054893
348,0.9877992
349,0.9867388
350,0.28675863
351,0.9756876
352,0.9903662
353,0.2004499
354,0.9871121
355,0.7211382
356,0.777129
357,0.3301305
358,0.96466315
359,0.99060446
360,0.9970552
361,0.9690963
362,0.96244717
363,0.9388222
364,0.9509997
365,0.9533573
366,0.89088285
367,0.97941625
368,0.9726628
369,0.37492704
370,0.83033603
371,0.9922898
372,0.94660115
373,0.9927754
374,0.9953686
375,0.97185206
376,0.98604983
377,0.94728744
378,0.98795724
379,0.6772438
380,0.97724724
381,0.80229205
382,0.9866537
383,0.9221217
384,0.9948777
385,0.8420934
386,0.9886171
387,0.21641132
388,0.4551078
389,0.7865667
390,0.9919757
391,0.9980553
392,0.9868614
393,0.102723785
394,0.8396303
395,0.9752432
396,0.99774176
397,0.4615849
398,0.9875337
399,0.9883814
400,0.10307559
401,0.969789
402,0.9809996
403,0.99004394
404,0.9570025
405,0.94876033
406,0.7619793
407,0.54605865
408,0.99220514
409,0.8948612
410,0.8984661
411,0.97597873
412,0.98761153
413,0.9906988
414,0.99172205
415,0.98376024
416,0.98494416
417,0.9834606
418,0.48727357
419,0.98956037
420,0.98262066
421,0.98690194
422,0.98446745
423,0.056400094
424,0.89389807
